ФИО автора,название,год издания,количество страниц
Толстой Лев Николаевич,Анна Каренина,1924,1068
Чехов Антон Павлович,Мастер и Маргарита,2014,415
Пушкин Александр Сергеевич,Мертвые души,1115,1814
Толстой Алексей Николаевич,Собачье сердце,1251,1461
Тургенев Иван Сергеевич,Отцы и дети,1639,1338
Бунин Иван Алексеевич,Ася,1240,1793
Некрасов Виктор Платонович,Преступление и наказание,1310,1886
Толстой Лев Николаевич,Лёгкое дыхание,1713,1385
Некрасов Виктор Платонович,Дом с мезонином,1937,241
Некрасов Николай Алексеевич,Евгений Онегин,1958,403
Некрасов Николай Алексеевич,Лёгкое дыхание,1648,730
Тургенев Иван Сергеевич,Ася,1970,815
Шолохов Михаил Александрович,Листопад,1125,1841
Тургенев Иван Сергеевич,Ася,1577,1353
Достоевский Фёдор Михайлович,Ася,1430,1511
Толстой Лев Николаевич,Преступление и наказание,1734,622
Толстой Алексей Николаевич,Евгений Онегин,1400,1638
Шолохов Михаил Александрович,Хождение по мукам,1767,732
Некрасов Виктор Платонович,Ревизор,1590,472
Достоевский Фёдор Михайлович,Ася,1452,719
Некрасов Николай Алексеевич,Евгений Онегин,1240,1359
Бунин Иван Алексеевич,Хамелеон,1610,478
Толстой Алексей Николаевич,Белые ночи,1130,1697
Бунин Иван Алексеевич,Донские рассказы,1506,1325
Пушкин Александр Сергеевич,Судьба человека,1491,770
Толстой Лев Николаевич,Отцы и дети,1782,845
Бунин Иван Алексеевич,Первая любовь,1524,1709
Некрасов Виктор Платонович,Детство,1156,1160
Гоголь Николай Васильевич,Детство,1280,1048
Шолохов Михаил Александрович,Тарас Бульба,1224,1893
Толстой Алексей Николаевич,Ионыч,1676,808
