ФИО автора,название,год издания,количество страниц
Тургенев Иван Сергеевич,В окопах Сталинграда,1495,1912
Достоевский Фёдор Михайлович,Медный всадник,1688,1182
Бунин Иван Алексеевич,Хождение по мукам,1105,1976
Булгаков Михаил Афанасьевич,Мастер и Маргарита,1183,1092
Пушкин Александр Сергеевич,Ионыч,1988,1049
Некрасов Виктор Платонович,Идиот,1537,1803
Бунин Иван Алексеевич,Воскресение,1130,887
Достоевский Фёдор Михайлович,Преступление и наказание,1886,1156
Достоевский Фёдор Михайлович,Первая любовь,1739,893
Шолохов Михаил Александрович,Ася,1351,1614
Бунин Иван Алексеевич,Первая любовь,1427,298
Толстой Лев Николаевич,Братья Карамазовы,1300,570
Шолохов Михаил Александрович,Морфий,2006,125
Чехов Антон Павлович,Детство,1575,1592
Бунин Иван Алексеевич,Евгений Онегин,1222,1401
Пушкин Александр Сергеевич,Анна Каренина,1446,1046
Толстой Лев Николаевич,Детство,1991,37
Достоевский Фёдор Михайлович,Аэлита,1319,1025
Бунин Иван Алексеевич,Белая гвардия,1722,1886
Пушкин Александр Сергеевич,Евгений Онегин,1376,333
Толстой Алексей Николаевич,Детство,1320,175
Толстой Алексей Николаевич,Дама с собачкой,1382,1179
Толстой Лев Николаевич,Воскресение,1603,1637
Некрасов Николай Алексеевич,Идиот,1755,1202
Достоевский Фёдор Михайлович,Кому на Руси жить хорошо,1479,1581
Булгаков Михаил Афанасьевич,Дом с мезонином,1671,1369
Толстой Алексей Николаевич,Железная дорога,1463,728
Некрасов Виктор Платонович,Ася,1343,1991
Тургенев Иван Сергеевич,Шинель,1971,755
Гоголь Николай Васильевич,Белая гвардия,1765,676
Толстой Алексей Николаевич,Донские рассказы,1768,1104
Толстой Алексей Николаевич,Братья Карамазовы,1990,1361
