author,title,year,pages
Чернышевский Николай Гаврилович,В окопах Сталинграда,1940,1307
Стругацкий Аркадий Натанович,Собачье сердце,1817,526
Булгаков Михаил Афанасьевич,Медный всадник,1970,782
Пастернак Борис Леонидович,Преступление и наказание,1808,472
Стругацкий Борис Натанович,Мертвые души,2009,599
Чехов Антон Павлович,Железная дорога,1889,646
Лесков Николай Семёнович,Лёгкое дыхание,1940,1154
Замятин Евгений Иванович,Мертвые души,1838,1401
Чехов Антон Павлович,В окопах Сталинграда,1845,972
Стругацкий Борис Натанович,Записки охотника,1932,711
