ФИО автора,название,год издания,количество страниц
Некрасов Виктор Платонович,Преступление и наказание,1993,79
Достоевский Фёдор Михайлович,Тихий Дон,1116,1851
Достоевский Фёдор Михайлович,Хамелеон,1409,189
Толстой Алексей Николаевич,Дама с собачкой,1294,409
Чехов Антон Павлович,Белые ночи,1775,911
Некрасов Виктор Платонович,Идиот,1237,1827
Толстой Алексей Николаевич,Дама с собачкой,1248,659
Бунин Иван Алексеевич,Собачье сердце,1555,1945
Достоевский Фёдор Михайлович,Рядовой Лютиков,1863,460
Булгаков Михаил Афанасьевич,В окопах Сталинграда,1297,1293
Бунин Иван Алексеевич,Отцы и дети,1869,1568
Некрасов Виктор Платонович,Записки охотника,1132,324
Пушкин Александр Сергеевич,Аэлита,1171,1051
Некрасов Николай Алексеевич,Вишнёвый сад,1534,688
Бунин Иван Алексеевич,Первая любовь,1101,671
Некрасов Виктор Платонович,Мертвые души,1237,924
Чехов Антон Павлович,Антоновские яблоки,1404,1358
Толстой Алексей Николаевич,Ионыч,1768,1534
Чехов Антон Павлович,Преступление и наказание,1357,1790
Бунин Иван Алексеевич,Рядовой Лютиков,1713,845
Шолохов Михаил Александрович,Бесы,1380,806
Гоголь Николай Васильевич,Детство,1128,1492
Булгаков Михаил Афанасьевич,Тихий Дон,1204,859
Гоголь Николай Васильевич,Воскресение,1785,280
Некрасов Виктор Платонович,Отцы и дети,1809,1778
Некрасов Николай Алексеевич,Братья Карамазовы,1203,1235
Гоголь Николай Васильевич,Записки охотника,1925,1669
